gh7,impact,pred_intrinsic
tdr1v4j,90.98689002184996,85.6743868100048
tdr1v4m,96.61325564457393,93.97167410621245
tdr1v4r,96.97742170429716,90.92338087788151
tdr1v4t,96.92279679533867,97.05259850793868
tdr1v4v,98.81646030589948,74.50447197905439
tdr1v4w,95.92134013109978,72.20941248674102
tdr1v4x,96.95921340131099,94.76309258021256
tdr1v4y,97.48725418790968,82.42348730606021
tdr1v4z,97.77858703568828,70.73927513995548
tdr1v52,55.498907501820824,69.85578834262508
tdr1v5n,80.18936635105608,79.52950068568035
tdr1v5p,97.15950473415877,84.3299916877474
tdr1v5y,54.898033503277496,58.23243561553772
tdr1v60,97.56008739985434,97.90829520951992
tdr1v61,93.99126001456665,84.53480181364021
tdr1v62,97.17771303714494,98.57736161910685
tdr1v63,92.18863801893663,83.5790662502801
tdr1v64,93.97305171158048,85.05511177141497
tdr1v65,95.50254916241806,81.75769712765401
tdr1v66,94.59213401310997,87.3736528145915
tdr1v67,98.63437727603788,90.88748415995869
tdr1v68,90.71376547705754,92.29592808478198
tdr1v69,93.13546977421704,75.90828381865641
tdr1v6b,93.26292789512017,93.09814690426174
tdr1v6c,93.49963583394027,79.95280478149846
tdr1v6d,92.2068463219228,79.86160703471744
tdr1v6e,90.47705753823743,78.69479034779656
tdr1v6f,90.65914056809905,87.89520887525975
tdr1v6g,87.92789512017481,85.30761314905597
tdr1v6h,97.70575382374362,72.4776591397032
tdr1v6j,96.90458849235252,94.87661080476131
tdr1v6k,98.72541879096867,96.05457364477027
tdr1v6n,86.28914785142024,92.92604752784035
tdr1v6q,75.3823743627094,73.00951985027183
tdr1v6s,96.75892206846322,85.76458158093371
tdr1v6t,85.66096139839767,53.53859950949468
tdr1v6u,90.2585579024035,74.92142861676088
tdr1v6v,96.35833940276765,80.87745516564377
tdr1v70,95.84850691915513,85.43546993806935
tdr1v71,97.8150036416606,82.11059613603196
tdr1v72,93.90021849963584,79.34377903625445
tdr1v73,78.18645302257829,63.78167267678588
tdr1v74,96.30371449380918,56.07482116909671
tdr1v75,96.3401310997815,71.54415275781986
tdr1v79,69.5375091041515,69.4666588147601
tdr1v7b,54.11507647487254,69.60912748292468
tdr1v7d,60.196649672250544,78.33071599806163
tdr1v7e,65.71376547705754,59.9425529868473
tdr1v82,87.70939548434086,48.872358356092384
tdr1v89,69.41005098324837,72.37724757171135
tdr1v8b,55.62636562272396,75.10626836306223
tdr1v8d,65.09468317552805,72.76342997735492
tdr1v8f,62.76402039329935,73.61263708875806
tdr1v8t,60.88856518572469,78.98715093825754
tdr1v8w,59.66860888565185,65.64254416721266
tdr1v9h,30.935906773488707,57.3479929658393
tdr1v9m,43.080844865258555,44.771558895543926
tdr1v9q,65.89584850691915,71.83750023823012
tdr1v9r,87.87327021121631,73.1857934373668
tdr1v9w,58.06627822286963,63.039936375871
tdr1vbd,46.70429715950473,71.09564497708101
tdr1vbg,75.87399854333576,81.33543150890601
tdr1vc2,77.96795338674436,84.27045888522123
tdr1vc3,87.10852148579752,75.62314341541615
tdr1vc4,86.10706482155864,66.56827667428101
tdr1vcd,26.256372906045154,63.487404010696004
tdr1vcp,71.3401310997815,83.671772592367
tdr1vcq,86.9810633648944,78.9021500502903
tdr1vcr,87.16314639475601,89.81063512867294
tdr1vcx,73.87108521485798,64.5932241819265
tdr1vcz,63.83831026948289,70.11942416941059
tdr1vd6,53.58703568827386,71.15766890470255
tdr1vd7,77.62199563000728,57.70531601191108
tdr1vdc,38.09176984705026,60.84547237089894
tdr1vdk,73.68900218499635,67.42611459411889
tdr1vds,77.76766205389659,58.76004548453305
tdr1vdu,64.93080844865258,57.031264495709095
tdr1vdv,59.99635833940277,79.55691345432996
tdr1ve1,41.64238892935179,54.906291658949364
tdr1ve4,37.436270939548436,66.94494248180439
tdr1vef,6.5731973780043695,43.61434622319273
tdr1vej,59.28623452294246,52.38823642124946
tdr1ven,51.58412235979607,35.61190475721286
tdr1ver,39.020393299344505,36.69564673059715
tdr1vey,20.87581937363438,67.27393235961748
tdr1vf4,25.546249089584848,42.673548624298355
tdr1vfh,36.87181354697742,63.12282687063934
tdr1vfj,26.96649672250546,61.47900859754632
tdr1vfu,80.97232337946103,78.07701392285878
tdr1vfv,80.29861616897304,68.5516624130431
tdr1vfy,84.61398397669338,57.73782983639276
tdr1vfz,86.92643845593591,88.0283082955432
tdr1vg0,86.96285506190823,61.91467658564887
tdr1vg1,82.9388201019665,89.65357088108647
tdr1vg3,84.4136926438456,71.84765698443624
tdr1vg5,80.20757465404225,51.07108829161063
tdr1vg6,89.22068463219229,71.53146399874868
tdr1vg7,86.67152221412965,67.51227724717371
tdr1vgd,77.64020393299344,68.43301115322483
tdr1vge,94.57392571012382,63.340453382583036
tdr1vgg,86.01602330662782,90.53763565243389
tdr1vgh,74.6176256372906,80.91081658932838
tdr1vgj,89.34814275309542,82.17657170893276
tdr1vgk,93.64530225782957,78.79180662577711
tdr1vgm,88.67443554260743,82.04319236542034
tdr1vgn,93.71813546977423,66.78341311606972
tdr1vgp,88.07356154406409,79.60565625458862
tdr1vgq,83.84923525127458,65.11030644276381
tdr1vgr,88.00072833211945,89.94607764234101
tdr1vgs,85.08739985433358,87.16928304160902
tdr1vgt,85.17844136926438,92.4573855893032
tdr1vgu,93.93663510560816,60.010561290645526
tdr1vgw,95.64821558630736,95.43171991496209
tdr1vgx,94.33721777130371,71.84342588889014
tdr1vgy,84.57756737072106,85.20028477599554
tdr1vgz,77.98616168973052,55.42143737326357
tdr1vhp,63.20101966496723,63.96180047844575
tdr1vhq,66.40568099053168,59.30608482839366
tdr1vhr,71.44938091769846,75.7382785489866
tdr1vhv,72.32337946103424,66.44080910245427
tdr1vhw,77.67662053896576,55.99730945469019
tdr1vhx,76.62053896576839,75.44933300550825
tdr1vhy,71.52221412964312,71.34387629951497
tdr1vhz,71.74981791697014,57.231950459360505
tdr1vj7,53.45957756737072,68.94048895823445
tdr1vjg,58.539694100509834,54.84971469167567
tdr1vjj,68.918426802622,59.187252551019604
tdr1vjm,87.61835396941005,66.12991082938848
tdr1vjq,74.70866715222141,65.15988511033882
tdr1vjr,50.10924981791697,65.51917120575237
tdr1vjt,76.63874726875454,82.57583374398818
tdr1vju,86.48943918426802,43.01604361724187
tdr1vjv,76.65695557174071,77.11785191616612
tdr1vjy,77.02112163146396,57.855777407762936
tdr1vk0,67.18863801893663,78.17850111721165
tdr1vk3,45.9577567370721,68.81764855197522
tdr1vk6,48.25200291332848,56.440856060228725
tdr1vk8,68.33576110706481,58.203361750763136
tdr1vkb,68.46321922796795,74.81851897237256
tdr1vkh,50.29133284777859,77.22941164334391
tdr1vkk,49.59941733430444,72.02102330384615
tdr1vkm,56.80080116533139,49.434429845799734
tdr1vm0,78.69628550619082,55.31548021371877
tdr1vmz,58.68536052439912,82.43699503019177
tdr1vn5,72.8150036416606,76.7056012579911
tdr1vn7,87.36343772760378,65.62008845435686
tdr1vng,67.9715950473416,47.08413584068148
tdr1vnh,91.40568099053168,74.42431150614833
tdr1vnj,79.00582665695556,77.83081299470268
tdr1vnk,85.85214857975237,79.90277966014635
tdr1vnm,83.77640203932994,83.00477663356114
tdr1vnq,83.99490167516387,63.656013177577975
tdr1vns,81.35469774217043,67.40597358988775
tdr1vnt,83.63073561544064,82.62133918493231
tdr1vnu,78.6598689002185,70.29299124219102
tdr1vnv,84.99635833940276,76.32342500870695
tdr1vpe,80.01638747268754,72.45764545503741
tdr1vph,65.31318281136198,69.00701410002526
tdr1vpj,65.96868171886379,74.60404131626551
tdr1vpm,77.43991260014566,69.38713993789897
tdr1vps,83.92206846321922,75.27895791894885
tdr1vpt,84.06773488710853,77.7412888251795
tdr1vpu,88.7836853605244,49.25609512197704
tdr1vpv,85.43335761107065,81.88187967757403
tdr1vqh,49.45375091041515,57.324112039510524
tdr1vqm,51.63874726875455,58.047745883684364
tdr1vqn,78.27749453750911,65.40132927721446
tdr1vqp,64.83976693372178,59.187536142866314
tdr1vqq,77.23962126729789,45.31298951453766
tdr1vrg,69.35542607428987,78.51406809182191
tdr1vrs,60.37873270211216,67.45854651156382
tdr1vsf,85.99781500364166,78.20335964066831
tdr1vsk,41.569555717407134,58.068399155865
tdr1vss,45.28404952658413,50.688866542269295
tdr1vst,45.2476329206118,73.10830605008171
tdr1vt4,84.59577567370721,91.86520375036405
tdr1vt5,85.39694100509833,61.715538549985595
tdr1vt6,83.10269482884195,83.76371718231157
tdr1vtd,74.38091769847051,68.66068167897869
tdr1vte,74.65404224326294,70.73416494598189
tdr1vtn,20.81209031318281,61.34682764528881
tdr1vtr,23.0517115804807,40.50303271518765
tdr1vu3,64.76693372177714,60.30161308676022
tdr1vu9,67.33430444282592,81.62980057719439
tdr1vud,72.23233794610341,74.51672055736194
tdr1vue,57.13765477057539,56.73655898187019
tdr1vuf,74.69045884923526,71.9169800648177
tdr1vug,81.68244719592134,64.87884233714415
tdr1vuj,74.78150036416606,30.958887342133867
tdr1vuk,36.52585579024035,47.32858280306414
tdr1vum,38.10997815003642,63.616786306804514
tdr1vun,86.3619810633649,68.52151789026401
tdr1vus,46.12163146394756,50.39369550599398
tdr1vvr,53.51420247632921,66.4729216567041
tdr1vwz,32.738528769118716,39.24358255104102
tdr1vxm,51.4748725418791,58.83746485749321
tdr1vxq,40.695557174071375,55.388980629514414
tdr1vxt,37.34522942461763,58.451812090405575
tdr1vxv,34.12235979606701,47.91713288289985
tdr1vy2,32.08302986161689,17.773982504566415
tdr1w04,51.54770575382375,42.81200240597897
tdr1w06,76.36562272396212,82.75767029189353
tdr1w0z,65.79570284049527,79.47301102301434
tdr1w10,95.63000728332119,91.5930891277143
tdr1w11,98.23379461034231,90.44174199773128
tdr1w13,94.13692643845593,90.13933467026541
tdr1w19,94.44646758922069,69.43642989078072
tdr1w1c,92.42534595775673,92.7611920720833
tdr1w1p,75.30954115076474,43.10432696573506
tdr1w21,63.85651857246904,94.23476116238595
tdr1w26,63.69264384559359,74.5018396252119
tdr1w27,52.75855790240349,37.49357573018248
tdr1w2b,73.47050254916242,86.5204148104344
tdr1w30,71.59504734158776,61.161494979683965
tdr1w31,73.59796067006556,40.79973038525764
tdr1w33,61.59868900218499,62.23991857365141
tdr1w41,91.49672250546249,79.40808356617134
tdr1w4b,92.40713765477058,89.54806352649572
tdr1w4e,79.67953386744355,91.16681088818257
tdr1w4g,68.48142753095412,71.28924148583505
tdr1w4h,36.63510560815732,66.98684255819806
tdr1w4k,60.579024034959936,50.12856599077078
tdr1w4m,68.80917698470502,68.59596794785966
tdr1w4s,80.58994901675163,59.494051111679084
tdr1w4u,79.8980335032775,70.51788705714196
tdr1w4v,88.12818645302258,87.80064959301218
tdr1w4w,77.84049526584123,69.11041868698692
tdr1w4y,81.28186453022577,85.27495719109861
tdr1w4z,84.28623452294246,67.70141631989358
tdr1w54,46.01238164603059,84.00070733499813
tdr1w59,19.42825928623452,59.45679580971413
tdr1w5p,97.83321194464676,76.96647618982324
tdr1w65,8.539694100509832,67.98732021342784
tdr1w67,8.576110706482156,59.45428809419282
tdr1w79,59.46831755280408,72.00659641908639
tdr1w7n,31.35469774217043,61.58167558794109
tdr1w7t,38.36489439184268,38.19648173673165
tdr1w8f,59.95994173343044,70.68005951196045
tdr1w8g,53.55061908230153,79.61369518739271
tdr1w94,49.016751638747266,50.02322099070987
tdr1w96,64.40276766205389,62.48409845407185
tdr1w9f,72.97887836853604,69.34534370190991
tdr1wd1,74.10779315367807,67.20888531725426
tdr1wd2,71.74981791697014,27.684279038700655
tdr1wd3,70.8667152221413,61.46504401497367
tdr1wd4,81.09978150036416,86.35976335790733
tdr1wd8,62.36343772760379,59.37220281188805
tdr1wj8,31.44573925710124,30.33667251970543
tdr1wjb,32.57465404224326,49.346785411057894
tdr1wk4,36.8353969410051,53.714385062727025
tdr1wk5,23.088128186453023,46.67508248854039
tdr1wxm,48.6707938820102,64.87136376534679
tdr1wxq,42.58922068463219,62.891051123906344
tdr1wxs,55.753823743627095,71.07809397641407
tdr1wxt,45.55717407137655,59.586258784367104
tdr1wyg,74.74508375819373,47.51252069311371
tdr1wz3,71.84996358339403,85.60793584113837
tdr1wz5,75.05462490895849,77.07778505351095
tdr1wz6,87.65477057538237,96.68611480976958
tdr1wz7,76.31099781500365,66.58291375818679
tdr1wzb,74.2352512745812,87.15484224112109
tdr1wzk,75.96504005826657,79.77111010164987
tdr1wzm,89.0203932993445,70.19481776661216
tdr1wzn,90.78659868900219,99.13905907328025
tdr1wzq,90.22214129643118,95.26274439448643
tdr1wzw,76.76620538965769,66.88880333780149
tdr1x02,36.54406409322652,60.717138022250595
tdr1x08,37.454479242534596,63.85024792138363
tdr1x24,44.93809176984705,65.19066209961035
tdr1x26,44.75600873998543,61.41322651785655
tdr1x2k,34.92352512745812,66.34109079753883
tdr1x2t,27.49453750910415,49.124299778787666
tdr1x2x,46.267297887836854,65.93074790107777
tdr1x2z,39.785142024763296,43.864507988464695
tdr1x8b,51.52949745083758,57.056027690465314
tdr1x8c,74.01675163874727,68.86765051706183
tdr1x91,84.15877640203932,66.48511987145513
tdr1x94,82.48361252731246,92.33000955709791
tdr1x95,81.70975965040058,68.80373421325456
tdr1x97,87.01747997086672,72.15987060709416
tdr1x9k,76.72978878368536,84.97436869448903
tdr1x9m,76.47487254187911,80.77935298341069
tdr1x9s,77.25782957028406,74.35580997834928
tdr1x9t,84.70502549162417,62.36735272626754
tdr1x9w,65.33139111434815,53.206581562895266
tdr1x9x,84.32265112891479,46.570996906678104
tdr1xbz,88.29206117989803,79.5829698667611
tdr1xc8,84.3590677348871,62.5741897631101
tdr1xcb,93.02621995630007,91.13185167641755
tdr1xcc,92.69847050254916,89.16879746042352
tdr1xcp,93.59067734887108,97.43268702519647
tdr1xcr,97.06846321922797,99.54148372687028
tdr1xcx,91.29643117261472,73.56848073591975
tdr1xcz,97.68754552075747,91.66199081460665
tdr1xf0,92.24326292789512,83.14549548423706
tdr1xf1,98.48871085214857,96.00315571468818
tdr1xf4,98.56154406409323,98.59267016992018
tdr1xf6,99.50837581937363,100.41677795068063
tdr1xf7,99.36270939548434,97.82695530612754
tdr1xfe,99.49016751638747,92.97305744130678
tdr1xfj,96.12163146394757,81.83794294612436
tdr1xfk,95.8667152221413,82.9058088399936
tdr1xfm,95.30225782957028,85.14264193160136
tdr1xfn,99.28987618353969,87.35658648158473
tdr1xfp,95.83029861616897,74.4289290761448
tdr1xfs,96.32192279679533,85.57523784361662
tdr1xft,96.59504734158776,88.86954657542941
tdr1xfu,99.6176256372906,97.19031481510346
tdr1xfv,97.39621267297888,94.1882715520944
tdr1xfy,97.35979606700656,89.62965636724236
tdr1xgj,95.81209031318281,86.43187878469121
tdr1xgn,99.39912600145666,97.46399811322205
tdr1xgr,99.67225054624909,91.67067011488548
tdr1xgx,99.8543335761107,95.67744380899288
tdr1xp4,75.27312454479242,76.07357146583588
tdr1xp5,73.63437727603788,92.80552921519933
tdr1xph,69.57392571012382,64.9197076770398
tdr1xpn,62.89147851420248,78.30769076927412
tdr1xqu,46.558630735615445,55.5344404362426
tdr1xrh,46.06700655498908,50.87114827143035
tdr1y08,18.663510560815734,63.58909497200696
tdr1y11,38.82010196649672,66.5829570396283
tdr1y14,26.675163874726877,83.17574310021519
tdr1y18,68.5360524399126,77.61833084086992
tdr1y19,61.270939548434086,58.57174640044243
tdr1y1b,67.98980335032775,75.51239868295617
tdr1y1c,67.27967953386744,55.316162979182195
tdr1y1d,48.998543335761106,56.05720685115689
tdr1y1f,43.1536780772032,59.30512205786795
tdr1y1r,68.02621995630007,71.92625843343856
tdr1y1s,80.95411507647488,66.84162393869114
tdr1y1t,80.09832483612527,82.69587309522332
tdr1y1u,85.14202476329206,87.13363392722653
tdr1y1v,84.90531682447195,86.69453991487636
tdr1y1w,80.77203204661325,88.70875890206993
tdr1y1x,82.59286234522942,85.25778639672065
tdr1y1y,89.36635105608157,88.47492250198262
tdr1y32,71.39475600873999,49.14531627990802
tdr1y38,82.5564457392571,78.79241257919199
tdr1y39,65.14930808448652,74.19671655117465
tdr1y3c,75.03641660597232,83.90078286914154
tdr1y3d,76.29278951201748,71.70726437893364
tdr1y3g,65.84122359796068,85.00753241497303
tdr1y3t,49.7632920611799,60.57535062359185
tdr1y3u,75.89220684632193,63.512593177009194
tdr1y40,73.78004369992716,88.0079291736024
tdr1y49,89.76693372177714,63.298047442610525
tdr1y4c,93.17188638018936,81.7200732573834
tdr1y4g,91.84268026219956,41.354858939918984
tdr1y4j,72.79679533867444,81.25264541652265
tdr1y4u,80.80844865258557,74.60987668687397
tdr1y4v,69.7742170429716,65.61591082192
tdr1y50,89.49380917698471,88.59882802776335
tdr1y51,92.57101238164603,90.4065041700019
tdr1y52,89.45739257101238,82.73080649294641
tdr1y53,92.17042971595048,81.3599599346554
tdr1y54,93.42680262199563,94.72757635765235
tdr1y55,92.98980335032775,62.4323711703472
tdr1y56,93.33576110706481,88.71276793828032
tdr1y57,91.71522214129642,88.55921241014937
tdr1y58,86.25273124544792,65.86027509471865
tdr1y59,92.47997086671522,74.66001316717323
tdr1y5b,84.81427530954116,54.269817043467285
tdr1y5d,93.68171886380189,71.37238259800985
tdr1y5h,72.92425345957757,56.23442690015112
tdr1y5j,71.5768390386016,62.87530914381682
tdr1y5k,94.7742170429716,68.10812804259665
tdr1y5s,76.14712308812818,49.374793964954485
tdr1y61,82.64748725418791,91.34041603268332
tdr1y6j,79.6613255644574,82.46563869548012
tdr1y6q,88.91114348142753,73.04718191697567
tdr1y6x,98.06991988346687,95.49175339076257
tdr1y6z,97.65112891478515,86.56911327019533
tdr1y7p,95.39329934450109,72.30901346618369
tdr1y92,75.01820830298617,87.17481292360903
tdr1y99,77.49453750910416,83.07882947679622
tdr1y9h,59.68681718863802,43.66222651354404
tdr1y9j,59.19519300801165,70.60299691848371
tdr1y9n,88.1646030589949,88.23489029638867
tdr1y9p,89.58485069191552,91.100513532078
tdr1yb0,87.89147851420248,80.09749960909099
tdr1yb2,90.69555717407137,89.25687987699484
tdr1yb8,91.04151493080846,80.15856115715604
tdr1ybb,79.35178441369264,64.59696538461402
tdr1ybv,98.68900218499635,85.94520367714827
tdr1yby,85.10560815731974,82.72074870719065
tdr1ybz,73.761835396941,68.196902417616
tdr1yc0,80.28040786598689,89.85853645089158
tdr1yc1,92.04297159504733,72.58900021130204
tdr1yc4,94.5375091041515,73.76124602227316
tdr1yc5,94.61034231609614,84.12451895051531
tdr1ych,96.2490895848507,81.02145668250074
tdr1ycj,99.2352512745812,95.45744963938772
tdr1yck,96.83175528040786,82.59931883623923
tdr1ycm,98.59796067006556,99.81506342782303
tdr1ycs,96.03058994901676,91.31846007200362
tdr1ydb,97.523670793882,81.04838778655709
tdr1ydt,59.24981791697014,61.57585059753402
tdr1ydw,79.36999271667881,86.04079170154425
tdr1ydx,87.96431172614713,83.94126245682556
tdr1ye0,95.68463219227968,76.32888399526857
tdr1yf8,81.1361981063365,88.57766949474893
tdr1yfb,75.60087399854334,59.01793620801906
tdr1yfc,67.51638747268754,47.91253870472158
tdr1yff,43.936635105608154,48.129919500293454
tdr1yg0,61.96285506190823,81.97694359194331
tdr1yg8,58.211944646758916,67.09968252596148
tdr1yh0,62.85506190823015,40.74829663242002
tdr1yh9,51.62053896576839,62.43302710835586
tdr1yhg,11.307356154406408,33.076925355923265
tdr1yhr,37.527312454479244,59.92950097912194
tdr1yj2,68.13546977421704,65.28029730767926
tdr1yj3,71.54042243262928,67.09408447600805
tdr1yj5,37.19956300072833,42.392922184058385
tdr1yj9,63.801893663510555,65.41997295368472
tdr1yjd,60.41514930808448,59.39081410059988
tdr1yjf,59.97815003641661,48.546755780801675
tdr1yjg,70.72104879825201,55.15579004131227
tdr1yjs,69.1551347414421,60.21881334625629
tdr1yjt,70.13838310269482,71.25967084695856
tdr1yju,68.09905316824472,78.36726398716269
tdr1yjw,72.60560815731974,63.08141809054903
tdr1yjy,41.47851420247633,59.09253190772344
tdr1yjz,26.839038601602333,33.55527486391186
tdr1yk0,48.525127458120906,78.80308296543654
tdr1yk2,40.44064093226511,57.94450912499744
tdr1yn1,39.093226511289146,66.0882157104504
tdr1yn4,41.04151493080845,67.99885071084734
tdr1ynd,69.06409322651129,82.52890210954885
tdr1yne,78.40495265841224,59.11074452859407
tdr1yng,72.41442097596504,66.26772724611152
tdr1ynj,62.32702112163147,62.45091749108091
tdr1ynt,8.248361252731245,68.78588140060616
tdr1ynw,10.214857975236708,59.8008895574801
tdr1yqd,8.849235251274582,42.789130030536086
tdr1yqk,41.250910415149306,54.16700593250915
tdr1yqs,37.21777130371449,77.91681391857368
tdr1yr9,41.69701383831027,67.12132811739801
tdr1yrf,29.697742170429713,38.47616071242624
tdr1ywf,18.335761107064823,57.59549064020867
tdr1z0s,89.29351784413693,70.14298812467443
tdr1z0t,79.73415877640204,46.81948933601222
tdr1z1k,86.89002184996359,94.3868483479552
tdr1z1m,93.29934450109249,75.42717221458186
tdr1z1s,98.32483612527312,77.01266757235096
tdr1z4b,22.742170429715948,40.5581819554989
tdr1zes,21.795338674435545,64.5088828123076
tdr1zfx,98.10633648943919,92.6115382358344
tdr1zfz,98.37946103423161,98.1774805923827
tdr1zj0,84.38638018936635,89.57284221718756
tdr1zj1,82.57465404224327,75.06791839331241
tdr1zjn,67.13401310997816,46.807028205105716
tdr1zjr,69.59213401310997,65.69516980023484
tdr1zm2,71.88638018936635,65.67024161975377
tdr1zm3,75.40058266569557,65.73237266422336
tdr1zm8,76.0014566642389,64.84973461930835
tdr1zme,99.94537509104151,75.58375025268647
tdr1zmg,99.69045884923526,99.9041498440924
tdr1zmu,99.90895848506919,97.64952233609465
tdr1zmv,100.0,101.7962688179774
tdr1zqh,99.14420975965041,69.73896524813127
tdr1zqj,99.98179169701383,95.04263943369213
tdr1zqn,99.81791697013838,90.00646996230802
tdr1zqq,98.16096139839767,65.90227177273866
tdr1zr0,7.975236707938819,53.109396282454775
tdr1zuf,48.543335761107066,62.41651866986013
tdr1zuh,40.60451565914057,20.001197464507694
tdr1zvy,95.75746540422433,91.7198715380316
tdr1zvz,94.41005098324837,93.4505781706293
tdr1zw6,94.0094683175528,50.84174563742592
tdr1zw8,97.26875455207575,52.54816519278196
tdr1zw9,95.9577567370721,76.50544474795322
tdr1zwd,99.70866715222141,98.61755111423646
tdr1zwe,99.21704297159505,100.39038768328575
tdr1zwf,94.82884195193007,70.4715478002405
tdr1zxr,89.639475600874,42.776488347202616
tdr1zy6,57.5564457392571,69.68217248355764
tdr1zy7,56.48215586307356,54.735468451617095
tdr1zyn,82.11944646758921,36.75640553903024
tdr1zz2,94.8652585579024,57.00699266986081
tdr1zz8,94.51930080116533,90.56828666114073
tdr1zz9,96.68608885651857,91.3002726375364
tdr1zzf,79.38820101966498,55.5554959030839
tdr32ec,50.63729060451566,60.16275843925743
tdr32ed,57.01019664967225,67.30824737569101
tdr32ef,57.57465404224327,51.528449252782025
tdr32j8,35.76110706482156,53.68096894785845
tdr32j9,36.94464675892207,57.90709557162792
tdr32jn,30.043699927166788,62.64739010859461
tdr3333,66.86088856518573,86.43668410028864
tdr3840,91.0233066278223,100.7158518777579
tdr3842,93.7727603787327,90.0775917180096
tdr3851,92.33430444282592,46.39650237195982
tdr3852,99.01675163874727,92.51505520662587
tdr3853,99.45375091041515,98.9478224426695
tdr3855,93.79096868171887,43.14867246901633
tdr3856,98.85287691187182,97.8306138883657
tdr3857,92.95338674435543,76.1568552649613
tdr3858,99.96358339402768,100.69120506343523
tdr385b,96.43117261471231,70.02792415753484
tdr385h,85.70648215586307,86.35196924499353
tdr385j,85.28769118718135,81.65522001854299
tdr385n,84.44100509832484,75.61809918551212
tdr38h1,97.42352512745812,96.87853747165978
tdr38h3,90.16751638747269,90.43003694194095
tdr38h6,90.84122359796068,82.96713752770528
tdr38h9,96.1034231609614,88.47446452742896
tdr38hd,97.97887836853604,92.94131989995398
tdr38hf,98.5797523670794,86.11549847033041
tdr38j4,98.74362709395484,78.64774474251706
tdr38j6,99.56300072833211,89.05586477393442
tdr38j7,99.78150036416606,93.61837286842575
tdr38je,99.58120903131828,102.70532239641061
tdr38jg,99.54479242534596,96.35946751823232
tdr38ne,97.99708667152221,85.5613858809715
tdr38ns,99.18062636562273,96.9876994477976
tdr38nt,98.25200291332847,92.87435764715687
tdr38nu,98.34304442825929,99.67260129111821
tdr38nw,97.63292061179898,82.81790964809623
tdr38ph,98.08812818645303,88.45929647205413
tdr38pk,96.01238164603059,84.75442938203332
tdr38ps,57.15586307356154,43.70734588711806
tdr38q9,25.98324836125273,71.03451124207265
tdr38qw,88.58339402767662,91.01775791716572
tdr38qy,87.90968681718864,85.67682655363457
tdr38rn,83.37581937363437,74.1283437443309
tdr38rp,78.86016023306628,72.89344282440824
tdr38rr,66.58776402039331,80.70428043518271
tdr38rx,73.19737800437,69.30481634760807
tdr38rz,92.9715950473416,66.88859899995552
tdr38t2,97.92425345957757,81.66944521432978
tdr38t8,98.21558630735615,96.77924141966272
tdr38tb,98.2884195193008,98.31452430214188
tdr38w8,72.72396212672979,78.88001967249
tdr38xb,85.0327749453751,76.35699824569198
tdr38yd,50.163874726875456,69.14610345323985
tdr38zg,66.22359796067006,80.15453512217523
tdr395m,84.94173343044427,81.6091194475966
tdr39hj,68.97305171158048,91.7482920082494
tdr3b0u,77.93153678077203,88.79885658568952
tdr3b15,72.86962855061908,78.09905663277286
tdr3b2p,87.19956300072833,24.724457611152086
tdr3b2t,33.539694100509834,52.11527751281272
tdr3b2w,45.50254916241806,36.008072964853184
tdr3b2x,62.7822286962855,77.08921324885135
tdr3b37,98.39766933721778,89.19182100215261
tdr3b3e,98.1427530954115,91.44865252781436
tdr3b3g,78.20466132556446,70.18703217553185
tdr3b3h,90.877640203933,82.60166449274242
tdr3b3k,92.02476329206118,95.16808355769861
tdr3b41,82.21048798252004,88.11079047558074
tdr3b48,88.20101966496723,81.87673361868396
tdr3b4b,96.15804806991989,68.11456666024284
tdr3b65,79.77057538237436,74.63134588558644
tdr3b6f,44.91988346686089,65.71128401669837
tdr3b6s,57.7931536780772,55.72170445292486
tdr3b6t,63.5469774217043,72.64158391713102
tdr3b79,50.182083029861616,71.86426243850757
tdr3b7c,62.23597960670065,82.60280232604089
tdr3b80,83.70356882738528,84.37567605691925
tdr3b82,86.43481427530955,82.62007232047375
tdr3b88,83.46686088856518,69.2217779967396
tdr3bj8,96.79533867443554,95.82710474352481
tdr3bj9,95.5753823743627,94.64038639293163
tdr3bjb,96.06700655498908,88.79339462142555
tdr3bjd,95.46613255644574,83.70917660493605
tdr3bk6,52.585579024034956,41.48061961697922
tdr3bks,24.289876183539693,38.38392612806332
tdr3bmr,51.056081573197375,57.285969370733255
tdr3bpb,99.92716678805536,73.33777629755338
tdr3bpc,98.54333576110706,75.94989264916245
tdr3br6,8.394027676620539,48.1700957720394
tdr3bu5,77.1849963583394,54.086831747567786
tdr3buh,86.16168973051711,83.57073752866187
tdr3buj,86.56227239621266,60.746709993231924
tdr3buk,86.8353969410051,82.46149002363917
tdr3bum,94.66496722505462,80.72481786517864
tdr3bxh,85.23306627822286,84.41126870592291
tdr3c0r,67.77130371449381,72.57617778002857
tdr3c0z,72.21412964311726,62.46320282435567
tdr3c1p,79.69774217042972,78.04044523846122
tdr3c5u,75.1456664238893,89.1753818372323
tdr3c6b,46.08521485797524,36.803549613123685
tdr3c79,58.8856518572469,66.76910845454925
tdr3cqv,45.97596504005826,40.23802557104979
tdr3crj,37.090313182811364,28.39285548007259
tdr3crk,50.2367079388201,59.741112247418435
tdr3crv,44.227967953386745,50.338918676511575
tdr4535,13.911143481427532,47.4107105883368
tdr453h,15.030954115076476,30.51816176236338
tdr458w,17.971595047341587,69.89916867333888
