gh7,impact,p_hotspot
tdr1v0e,57.95702840495266,0.00011666359385855297
tdr1v0g,67.0611798980335,0.00027994347056778954
tdr1v0p,99.5265841223598,0.9999195724316431
tdr1v0r,98.36125273124546,0.9997752590087762
tdr1v0s,61.63510560815732,0.00012410992245299036
tdr1v0u,65.54989075018209,0.00021509011831219788
tdr1v0x,98.0517115804807,0.9997589740548585
tdr1v0z,99.41733430444283,0.9995039334937277
tdr1v1f,39.56664238892935,6.191163339429978e-05
tdr1v1r,82.84777858703569,0.2090888142532443
tdr1v1v,99.27166788055352,0.9995791070288028
tdr1v1z,93.09905316824472,0.8902489971706354
tdr1v20,89.42097596504006,0.9780631377934802
tdr1v21,91.2053896576839,0.9889448089781908
tdr1v22,89.23889293517844,0.9888098339213667
tdr1v24,91.73343044428259,0.9952023387942526
tdr1v25,95.19300801165332,0.993360729350071
tdr1v26,88.49235251274581,0.8881883562058963
tdr1v28,96.52221412964312,0.9995054795960396
tdr1v2b,97.21412964311726,0.9994231494728105
tdr1v2c,89.05680990531683,0.5512729033154457
tdr1v2d,78.4231609613984,0.01410082160493289
tdr1v2e,79.24253459577567,0.028947820961577223
tdr1v2f,75.91041514930808,0.037563342634102194
tdr1v2g,75.21849963583394,0.004585271584667465
tdr1v2h,83.41223597960669,0.6075076594204268
tdr1v2j,93.19009468317553,0.9876738585270539
tdr1v2m,87.25418790968682,0.17092742796549834
tdr1v2n,86.03423160961398,0.005940321556009741
tdr1v2p,86.61689730517116,0.03517597472183441
tdr1v2q,89.09322651128915,0.23378284376068012
tdr1v2r,89.62126729788784,0.8179814522740346
tdr1v2u,60.72469045884924,0.000277447833660081
tdr1v2v,41.2053896576839,0.00029333914076505715
tdr1v2x,75.7647487254188,0.0022777513576560655
tdr1v30,92.09759650400584,0.9874649993260196
tdr1v31,91.24180626365622,0.9934388988377555
tdr1v33,88.80189366351055,0.9682079830848829
tdr1v39,90.82301529497451,0.8704646328405634
tdr1v3b,94.22796795338675,0.9893605542708498
tdr1v3c,91.18718135469774,0.987455827756114
tdr1v3d,88.96576839038602,0.9407367076524601
tdr1v3e,88.47414420975966,0.6132870991570594
tdr1v3f,91.98834668608885,0.9954576743563446
tdr1v3g,95.41150764748726,0.9968851152135985
tdr1v3k,91.15076474872542,0.7500768604203502
tdr1v3p,43.17188638018937,0.00039543538133261335
tdr1v3s,91.36926438455936,0.9514143000819937
tdr1v3t,77.54916241806264,0.0016524087381531785
tdr1v3u,92.84413692643845,0.9965755845344303
tdr1v3v,93.37217771303715,0.9969262401161295
tdr1v3y,68.88201019664967,0.00014236971403924778
tdr1v4b,26.511289147851418,1.99199651614414e-05
tdr1v4j,90.98689002184996,0.8879565295060325
tdr1v4m,96.61325564457393,0.97849329629513
tdr1v4r,96.97742170429716,0.9992906464495087
tdr1v4t,96.92279679533867,0.9986613581659507
tdr1v4v,98.81646030589948,0.9992381055442872
tdr1v4w,95.92134013109978,0.9991891489778117
tdr1v4x,96.95921340131099,0.9982567442002701
tdr1v4y,97.48725418790968,0.9967969646582716
tdr1v4z,97.77858703568828,0.9995204430242224
tdr1v52,55.498907501820824,8.147478378895381e-05
tdr1v5n,80.18936635105608,0.03606433898874193
tdr1v5p,97.15950473415877,0.999436135920867
tdr1v5y,54.898033503277496,0.00036447062915946887
tdr1v60,97.56008739985434,0.9970462504123895
tdr1v61,93.99126001456665,0.9919715776033177
tdr1v62,97.17771303714494,0.9963418172864733
tdr1v63,92.18863801893663,0.996702888165068
tdr1v64,93.97305171158048,0.9897532648292923
tdr1v65,95.50254916241806,0.995582568908185
tdr1v66,94.59213401310997,0.995326822663554
tdr1v67,98.63437727603788,0.9957439233466486
tdr1v68,90.71376547705754,0.9836760418358762
tdr1v69,93.13546977421704,0.9966585799913527
tdr1v6b,93.26292789512017,0.9932954358630055
tdr1v6c,93.49963583394027,0.995299123311382
tdr1v6d,92.2068463219228,0.9926374135009509
tdr1v6e,90.47705753823743,0.9928872402518589
tdr1v6f,90.65914056809905,0.8489545690522556
tdr1v6g,87.92789512017481,0.9014373742333878
tdr1v6h,97.70575382374362,0.9967988731959044
tdr1v6j,96.90458849235252,0.9994861553152286
tdr1v6k,98.72541879096867,0.9980102435795057
tdr1v6n,86.28914785142024,0.7533108908349476
tdr1v6q,75.3823743627094,0.0012822644950953018
tdr1v6s,96.75892206846322,0.9985828823578281
tdr1v6t,85.66096139839767,0.25866156378782296
tdr1v6u,90.2585579024035,0.666779401226721
tdr1v6v,96.35833940276765,0.9988131844970197
tdr1v70,95.84850691915513,0.9984655006753973
tdr1v71,97.8150036416606,0.9997457563707701
tdr1v72,93.90021849963584,0.9488197114217448
tdr1v73,78.18645302257829,0.0213739647889983
tdr1v74,96.30371449380918,0.9971768181652739
tdr1v75,96.3401310997815,0.9962113380148123
tdr1v79,69.5375091041515,0.0007458724757259681
tdr1v7b,54.11507647487254,4.846084479541814e-06
tdr1v7d,60.196649672250544,6.48478210168397e-05
tdr1v7e,65.71376547705754,0.0005741574093985417
tdr1v82,87.70939548434086,0.08407006198874799
tdr1v89,69.41005098324837,0.00039000111460468496
tdr1v8b,55.62636562272396,0.0001637518612785339
tdr1v8d,65.09468317552805,6.40891542862269e-05
tdr1v8f,62.76402039329935,2.4012731755525877e-05
tdr1v8t,60.88856518572469,0.00021044329388699118
tdr1v8w,59.66860888565185,7.87753030484129e-05
tdr1v9h,30.935906773488707,2.8559301128462452e-05
tdr1v9m,43.080844865258555,2.167295049858206e-05
tdr1v9q,65.89584850691915,0.00037595471334132916
tdr1v9r,87.87327021121631,0.8917083630801608
tdr1v9w,58.06627822286963,2.3953445224079388e-05
tdr1vbd,46.70429715950473,5.675467820890219e-05
tdr1vbg,75.87399854333576,0.002656861151978982
tdr1vc2,77.96795338674436,0.0009279922080127716
tdr1vc3,87.10852148579752,0.0011984343120908759
tdr1vc4,86.10706482155864,0.7455462509056876
tdr1vcd,26.256372906045154,1.1922516951872113e-05
tdr1vcp,71.3401310997815,0.00020500404418400162
tdr1vcq,86.9810633648944,0.9726283341512527
tdr1vcr,87.16314639475601,0.9866122905233805
tdr1vcx,73.87108521485798,0.00019481603646968589
tdr1vcz,63.83831026948289,3.5103516989663007e-05
tdr1vd6,53.58703568827386,2.2659464714152594e-05
tdr1vd7,77.62199563000728,0.009647574367279617
tdr1vdc,38.09176984705026,2.5257605590284116e-05
tdr1vdk,73.68900218499635,0.0006533000117839011
tdr1vds,77.76766205389659,0.0009498405421969193
tdr1vdu,64.93080844865258,3.4525914414447074e-05
tdr1vdv,59.99635833940277,4.907577532061402e-05
tdr1ve1,41.64238892935179,4.4368793211779604e-05
tdr1ve4,37.436270939548436,2.851190894492674e-05
tdr1vef,6.5731973780043695,4.7401914530842205e-05
tdr1vej,59.28623452294246,2.796855578456967e-05
tdr1ven,51.58412235979607,2.025676240455402e-05
tdr1ver,39.020393299344505,2.8376362371779357e-05
tdr1vey,20.87581937363438,7.119570012746008e-06
tdr1vf4,25.546249089584848,1.4315552996959877e-05
tdr1vfh,36.87181354697742,0.00010487184067541456
tdr1vfj,26.96649672250546,2.210915294155373e-05
tdr1vfu,80.97232337946103,0.1317579726907031
tdr1vfv,80.29861616897304,0.12239094622787199
tdr1vfy,84.61398397669338,0.9144424644678121
tdr1vfz,86.92643845593591,0.24376780059407901
tdr1vg0,86.96285506190823,0.01909236100208912
tdr1vg1,82.9388201019665,0.00047319054565095526
tdr1vg3,84.4136926438456,0.0027795884770721747
tdr1vg5,80.20757465404225,0.07434209900170437
tdr1vg6,89.22068463219229,0.4887457749979565
tdr1vg7,86.67152221412965,0.8699344369314924
tdr1vgd,77.64020393299344,0.24431112682385925
tdr1vge,94.57392571012382,0.9912878681252915
tdr1vgg,86.01602330662782,0.9894418602643736
tdr1vgh,74.6176256372906,0.0012906849807955095
tdr1vgj,89.34814275309542,0.8503434026250966
tdr1vgk,93.64530225782957,0.9571009697105608
tdr1vgm,88.67443554260743,0.20815561404661972
tdr1vgn,93.71813546977423,0.9071960530483764
tdr1vgp,88.07356154406409,0.9776226093283111
tdr1vgq,83.84923525127458,0.011922901373931259
tdr1vgr,88.00072833211945,0.30172149965299666
tdr1vgs,85.08739985433358,0.35217231702548996
tdr1vgt,85.17844136926438,0.31436110900970743
tdr1vgu,93.93663510560816,0.9990223212388555
tdr1vgw,95.64821558630736,0.9992647179300475
tdr1vgx,94.33721777130371,0.984806203929972
tdr1vgy,84.57756737072106,0.25263173872654543
tdr1vgz,77.98616168973052,0.0010318078791609914
tdr1vhp,63.20101966496723,4.047392126062295e-05
tdr1vhq,66.40568099053168,4.3213167697085886e-06
tdr1vhr,71.44938091769846,7.94100250628539e-05
tdr1vhv,72.32337946103424,0.00020197855647475718
tdr1vhw,77.67662053896576,3.1813841904682134e-05
tdr1vhx,76.62053896576839,6.698579926117977e-05
tdr1vhy,71.52221412964312,3.531652632414829e-05
tdr1vhz,71.74981791697014,1.7290220313684582e-05
tdr1vj7,53.45957756737072,2.342278285377894e-05
tdr1vjg,58.539694100509834,0.0001270528989923096
tdr1vjj,68.918426802622,3.0978722093330124e-05
tdr1vjm,87.61835396941005,0.00538668550499926
tdr1vjq,74.70866715222141,0.00017416823650192556
tdr1vjr,50.10924981791697,1.2061414358682008e-05
tdr1vjt,76.63874726875454,0.00045771597490990566
tdr1vju,86.48943918426802,0.11027910816590554
tdr1vjv,76.65695557174071,0.000203279761296018
tdr1vjy,77.02112163146396,0.008503126757497297
tdr1vk0,67.18863801893663,0.00013752603716638877
tdr1vk3,45.9577567370721,1.71611915116926e-05
tdr1vk6,48.25200291332848,1.3109815384678551e-05
tdr1vk8,68.33576110706481,9.112888694946561e-06
tdr1vkb,68.46321922796795,1.4651747725460583e-05
tdr1vkh,50.29133284777859,1.4853229407687843e-05
tdr1vkk,49.59941733430444,8.981203564536527e-06
tdr1vkm,56.80080116533139,0.00018187818203967008
tdr1vm0,78.69628550619082,0.011227181389482298
tdr1vmz,58.68536052439912,6.0814590840389876e-05
tdr1vn5,72.8150036416606,0.00013461668116722568
tdr1vn7,87.36343772760378,0.520222505113577
tdr1vng,67.9715950473416,0.006755273942035939
tdr1vnh,91.40568099053168,0.9183610302982667
tdr1vnj,79.00582665695556,0.0006826086631996137
tdr1vnk,85.85214857975237,0.008228509288270474
tdr1vnm,83.77640203932994,0.000997398217586011
tdr1vnq,83.99490167516387,0.05002752240426706
tdr1vns,81.35469774217043,0.0005530198755940199
tdr1vnt,83.63073561544064,0.0008009579154435827
tdr1vnu,78.6598689002185,0.003915371502888364
tdr1vnv,84.99635833940276,0.0017397794927537752
tdr1vpe,80.01638747268754,0.0007517374621928214
tdr1vph,65.31318281136198,0.0011422885292310234
tdr1vpj,65.96868171886379,9.488949839577239e-05
tdr1vpm,77.43991260014566,0.0002613677430195036
tdr1vps,83.92206846321922,0.0008908486119704873
tdr1vpt,84.06773488710853,0.0009933010856319202
tdr1vpu,88.7836853605244,0.209448012143617
tdr1vpv,85.43335761107065,0.0018300970900511405
tdr1vqh,49.45375091041515,0.00016069394496535092
tdr1vqm,51.63874726875455,1.833334951969432e-05
tdr1vqn,78.27749453750911,0.004880429159385668
tdr1vqp,64.83976693372178,0.00038258638804057615
tdr1vqq,77.23962126729789,0.01268228699923977
tdr1vrg,69.35542607428987,8.086311089477249e-05
tdr1vrs,60.37873270211216,7.98866407933806e-05
tdr1vsf,85.99781500364166,0.0033624433760438754
tdr1vsk,41.569555717407134,4.92475526486464e-06
tdr1vss,45.28404952658413,7.251894960292909e-06
tdr1vst,45.2476329206118,2.794571547660305e-05
tdr1vt4,84.59577567370721,0.004644599087772301
tdr1vt5,85.39694100509833,0.043555025785726086
tdr1vt6,83.10269482884195,0.0006550072345048206
tdr1vtd,74.38091769847051,2.944080071531492e-05
tdr1vte,74.65404224326294,8.798371858934001e-05
tdr1vtn,20.81209031318281,4.105569361386309e-06
tdr1vtr,23.0517115804807,5.422482226352209e-05
tdr1vu3,64.76693372177714,3.8780551622931335e-06
tdr1vu9,67.33430444282592,2.4445914299002076e-05
tdr1vud,72.23233794610341,7.089059183878204e-06
tdr1vue,57.13765477057539,1.171880364485161e-05
tdr1vuf,74.69045884923526,2.2982351128810108e-05
tdr1vug,81.68244719592134,0.0021831343518322476
tdr1vuj,74.78150036416606,0.0007464801035812394
tdr1vuk,36.52585579024035,2.1273045421685948e-05
tdr1vum,38.10997815003642,0.00026438957936388225
tdr1vun,86.3619810633649,0.002718029725824814
tdr1vus,46.12163146394756,5.2084108099332835e-06
tdr1vvr,53.51420247632921,0.00015154894693649853
tdr1vwz,32.738528769118716,2.1388400009350885e-05
tdr1vxm,51.4748725418791,0.00024228858110954415
tdr1vxq,40.695557174071375,7.782773071781647e-05
tdr1vxt,37.34522942461763,1.0260617265254069e-05
tdr1vxv,34.12235979606701,9.27795580741629e-06
tdr1vy2,32.08302986161689,1.4869472768913412e-05
tdr1w04,51.54770575382375,0.00010895287661366196
tdr1w06,76.36562272396212,0.006109752323453543
tdr1w0z,65.79570284049527,7.043931302387263e-05
tdr1w10,95.63000728332119,0.9708927979675438
tdr1w11,98.23379461034231,0.9970306779038954
tdr1w13,94.13692643845593,0.9086826549517141
tdr1w19,94.44646758922069,0.9922119101336718
tdr1w1c,92.42534595775673,0.9903965155811801
tdr1w1p,75.30954115076474,0.0004840612316323738
tdr1w21,63.85651857246904,0.00037163192020935704
tdr1w26,63.69264384559359,1.763418964437976e-05
tdr1w27,52.75855790240349,8.990290242473791e-06
tdr1w2b,73.47050254916242,0.0016900502035548427
tdr1w30,71.59504734158776,0.00016362938493880172
tdr1w31,73.59796067006556,0.0001152329014314871
tdr1w33,61.59868900218499,0.00010573748382142069
tdr1w41,91.49672250546249,0.4177245056415105
tdr1w4b,92.40713765477058,0.571350314031794
tdr1w4e,79.67953386744355,0.3421195640494486
tdr1w4g,68.48142753095412,5.1991576529124216e-05
tdr1w4h,36.63510560815732,0.00012271935349275273
tdr1w4k,60.579024034959936,1.3718540132377684e-05
tdr1w4m,68.80917698470502,1.1725334324653352e-05
tdr1w4s,80.58994901675163,0.000793821304281511
tdr1w4u,79.8980335032775,0.0003804763988941004
tdr1w4v,88.12818645302258,0.12518914134603984
tdr1w4w,77.84049526584123,3.0349563843177653e-05
tdr1w4y,81.28186453022577,0.0042392927188590656
tdr1w4z,84.28623452294246,0.2638374412481264
tdr1w54,46.01238164603059,4.991642492572995e-05
tdr1w59,19.42825928623452,2.491723282397504e-05
tdr1w5p,97.83321194464676,0.999446999871525
tdr1w65,8.539694100509832,2.0823007297490222e-05
tdr1w67,8.576110706482156,7.86377183676586e-06
tdr1w79,59.46831755280408,0.0001665035269822204
tdr1w7n,31.35469774217043,4.064735234600959e-05
tdr1w7t,38.36489439184268,7.293055124770853e-05
tdr1w8f,59.95994173343044,0.00012575725873459305
tdr1w8g,53.55061908230153,2.373171280536765e-05
tdr1w94,49.016751638747266,8.780354649038102e-06
tdr1w96,64.40276766205389,5.570238491466188e-05
tdr1w9f,72.97887836853604,0.00016091071137860314
tdr1wd1,74.10779315367807,7.25698585647124e-05
tdr1wd2,71.74981791697014,0.00028410311670803117
tdr1wd3,70.8667152221413,4.92901922140298e-05
tdr1wd4,81.09978150036416,0.0009199299643567971
tdr1wd8,62.36343772760379,5.879324264381404e-05
tdr1wj8,31.44573925710124,1.2465307087557533e-05
tdr1wjb,32.57465404224326,2.7491944684693557e-05
tdr1wk4,36.8353969410051,2.4777265804571526e-05
tdr1wk5,23.088128186453023,2.035588360997073e-05
tdr1wxm,48.6707938820102,1.8341990091683308e-05
tdr1wxq,42.58922068463219,2.1674805896257984e-05
tdr1wxs,55.753823743627095,8.105555549967029e-05
tdr1wxt,45.55717407137655,9.14376916891541e-06
tdr1wyg,74.74508375819373,1.8748817102858777e-05
tdr1wz3,71.84996358339403,0.00278983802065074
tdr1wz5,75.05462490895849,0.0001031924150213192
tdr1wz6,87.65477057538237,0.6865020294003765
tdr1wz7,76.31099781500365,4.4085747912317096e-05
tdr1wzb,74.2352512745812,0.0005445476184519527
tdr1wzk,75.96504005826657,0.0002201092403683406
tdr1wzm,89.0203932993445,0.0027634865665368334
tdr1wzn,90.78659868900219,0.7439616581785047
tdr1wzq,90.22214129643118,0.9785036898444437
tdr1wzw,76.76620538965769,0.0001316319894258921
tdr1x02,36.54406409322652,4.409724363761713e-05
tdr1x08,37.454479242534596,5.027149993812604e-05
tdr1x24,44.93809176984705,2.7343958045648567e-05
tdr1x26,44.75600873998543,4.685967471813155e-05
tdr1x2k,34.92352512745812,1.9871066976964204e-05
tdr1x2t,27.49453750910415,2.369280561163274e-05
tdr1x2x,46.267297887836854,3.340171833943577e-05
tdr1x2z,39.785142024763296,8.743153441755164e-06
tdr1x8b,51.52949745083758,1.4118926330799033e-05
tdr1x8c,74.01675163874727,0.0004677682534825488
tdr1x91,84.15877640203932,0.003996906627529091
tdr1x94,82.48361252731246,0.004682263059425068
tdr1x95,81.70975965040058,0.0003431905685054123
tdr1x97,87.01747997086672,0.1108237111712409
tdr1x9k,76.72978878368536,0.0007561048255083954
tdr1x9m,76.47487254187911,0.0016519871635046804
tdr1x9s,77.25782957028406,0.0002883629265439879
tdr1x9t,84.70502549162417,0.23689290503640686
tdr1x9w,65.33139111434815,7.595407369872659e-05
tdr1x9x,84.32265112891479,0.0050064407893784515
tdr1xbz,88.29206117989803,0.7674731738131034
tdr1xc8,84.3590677348871,0.015736003697893748
tdr1xcb,93.02621995630007,0.9666314337342822
tdr1xcc,92.69847050254916,0.9845930848700036
tdr1xcp,93.59067734887108,0.9905910546951714
tdr1xcr,97.06846321922797,0.9982764863125111
tdr1xcx,91.29643117261472,0.9492569900568789
tdr1xcz,97.68754552075747,0.9982439172362069
tdr1xf0,92.24326292789512,0.9184788151326247
tdr1xf1,98.48871085214857,0.9995687298210892
tdr1xf4,98.56154406409323,0.9998619330149185
tdr1xf6,99.50837581937363,0.9998964130913851
tdr1xf7,99.36270939548434,0.9997494330841891
tdr1xfe,99.49016751638747,0.9997814817747589
tdr1xfj,96.12163146394757,0.9942035580924999
tdr1xfk,95.8667152221413,0.9683848310186316
tdr1xfm,95.30225782957028,0.9680872970525973
tdr1xfn,99.28987618353969,0.999654964255901
tdr1xfp,95.83029861616897,0.9996197565954573
tdr1xfs,96.32192279679533,0.9879312807304154
tdr1xft,96.59504734158776,0.9954919038706866
tdr1xfu,99.6176256372906,0.9994535048272194
tdr1xfv,97.39621267297888,0.9995781754879169
tdr1xfy,97.35979606700656,0.9988438759689371
tdr1xgj,95.81209031318281,0.9962491232027071
tdr1xgn,99.39912600145666,0.9999344274995221
tdr1xgr,99.67225054624909,0.9997874887393564
tdr1xgx,99.8543335761107,0.9998984342069522
tdr1xp4,75.27312454479242,0.0020428055035236867
tdr1xp5,73.63437727603788,0.0020164113493300775
tdr1xph,69.57392571012382,0.0007744016301346686
tdr1xpn,62.89147851420248,0.00013679714002577396
tdr1xqu,46.558630735615445,3.266658115276356e-05
tdr1xrh,46.06700655498908,1.8382289273946747e-05
tdr1y08,18.663510560815734,4.804900786586409e-05
tdr1y11,38.82010196649672,1.6682085476753348e-05
tdr1y14,26.675163874726877,1.4013728417689632e-05
tdr1y18,68.5360524399126,1.0882171842284204e-05
tdr1y19,61.270939548434086,1.4135946968313695e-05
tdr1y1b,67.98980335032775,3.643499761927769e-05
tdr1y1c,67.27967953386744,7.155234820569843e-06
tdr1y1d,48.998543335761106,1.823446543949365e-05
tdr1y1f,43.1536780772032,3.217059262815333e-05
tdr1y1r,68.02621995630007,1.955059518556279e-05
tdr1y1s,80.95411507647488,0.0015199034968865776
tdr1y1t,80.09832483612527,0.0027374524090365846
tdr1y1u,85.14202476329206,0.1009566895464219
tdr1y1v,84.90531682447195,0.0030389047779710685
tdr1y1w,80.77203204661325,0.0027613036142972946
tdr1y1x,82.59286234522942,0.4229818601819095
tdr1y1y,89.36635105608157,0.9888466729880389
tdr1y32,71.39475600873999,2.408237991097991e-05
tdr1y38,82.5564457392571,0.36175827490602186
tdr1y39,65.14930808448652,3.547756645436112e-05
tdr1y3c,75.03641660597232,0.00020995079693239484
tdr1y3d,76.29278951201748,0.0041750066819115075
tdr1y3g,65.84122359796068,0.0002460251460565208
tdr1y3t,49.7632920611799,4.054116811738473e-05
tdr1y3u,75.89220684632193,0.00020328084465610956
tdr1y40,73.78004369992716,0.007710802299358043
tdr1y49,89.76693372177714,0.3654954932909967
tdr1y4c,93.17188638018936,0.9963568448675616
tdr1y4g,91.84268026219956,0.9974491301249409
tdr1y4j,72.79679533867444,0.0007712856371141374
tdr1y4u,80.80844865258557,0.0021678054705746626
tdr1y4v,69.7742170429716,2.623984944696254e-05
tdr1y50,89.49380917698471,0.9920525346288189
tdr1y51,92.57101238164603,0.9983249355000582
tdr1y52,89.45739257101238,0.9721036284824776
tdr1y53,92.17042971595048,0.9731544342472805
tdr1y54,93.42680262199563,0.9983986449121238
tdr1y55,92.98980335032775,0.9982238569974462
tdr1y56,93.33576110706481,0.9984369519253258
tdr1y57,91.71522214129642,0.9876703179642098
tdr1y58,86.25273124544792,0.9381853398755331
tdr1y59,92.47997086671522,0.9773454057012563
tdr1y5b,84.81427530954116,0.015648002249745097
tdr1y5d,93.68171886380189,0.9949815069906786
tdr1y5h,72.92425345957757,8.067599609397061e-05
tdr1y5j,71.5768390386016,4.874231759270366e-05
tdr1y5k,94.7742170429716,0.9846684650474886
tdr1y5s,76.14712308812818,0.0012340229984585777
tdr1y61,82.64748725418791,0.07613249048898331
tdr1y6j,79.6613255644574,0.005099316704024376
tdr1y6q,88.91114348142753,0.7863884671722937
tdr1y6x,98.06991988346687,0.9942744686586098
tdr1y6z,97.65112891478515,0.9960168820345339
tdr1y7p,95.39329934450109,0.9894657634304286
tdr1y92,75.01820830298617,0.002029904038090108
tdr1y99,77.49453750910416,0.004052399350945283
tdr1y9h,59.68681718863802,6.470001160575649e-05
tdr1y9j,59.19519300801165,2.0985106390551117e-05
tdr1y9n,88.1646030589949,0.3580053080858
tdr1y9p,89.58485069191552,0.6435519340582408
tdr1yb0,87.89147851420248,0.05024485152756733
tdr1yb2,90.69555717407137,0.9914393135200122
tdr1yb8,91.04151493080846,0.9520198784061545
tdr1ybb,79.35178441369264,3.626763454236344e-05
tdr1ybv,98.68900218499635,0.9963893341663271
tdr1yby,85.10560815731974,0.005059628280044489
tdr1ybz,73.761835396941,0.00013078622723001766
tdr1yc0,80.28040786598689,0.003441592735837745
tdr1yc1,92.04297159504733,0.45368659762776015
tdr1yc4,94.5375091041515,0.4924990356064227
tdr1yc5,94.61034231609614,0.9769213360665153
tdr1ych,96.2490895848507,0.6119597177689491
tdr1ycj,99.2352512745812,0.9987854651271355
tdr1yck,96.83175528040786,0.9812577171614716
tdr1ycm,98.59796067006556,0.9963386855026168
tdr1ycs,96.03058994901676,0.996019435665583
tdr1ydb,97.523670793882,0.9951344357781223
tdr1ydt,59.24981791697014,7.91330511594331e-05
tdr1ydw,79.36999271667881,0.20908620705313724
tdr1ydx,87.96431172614713,0.44775672976310604
tdr1ye0,95.68463219227968,0.998514835026316
tdr1yf8,81.1361981063365,0.02076003400054666
tdr1yfb,75.60087399854334,0.004622380112411422
tdr1yfc,67.51638747268754,1.9748527912304384e-05
tdr1yff,43.936635105608154,3.9980703963083905e-05
tdr1yg0,61.96285506190823,9.385918355019242e-05
tdr1yg8,58.211944646758916,0.000141702806627747
tdr1yh0,62.85506190823015,0.0005556428575352473
tdr1yh9,51.62053896576839,1.53855036061881e-05
tdr1yhg,11.307356154406408,1.59985058709286e-05
tdr1yhr,37.527312454479244,8.045236590994273e-06
tdr1yj2,68.13546977421704,6.008439712947815e-05
tdr1yj3,71.54042243262928,0.00014344177244184382
tdr1yj5,37.19956300072833,7.143716751913359e-05
tdr1yj9,63.801893663510555,3.703063575965371e-05
tdr1yjd,60.41514930808448,1.433441827034617e-05
tdr1yjf,59.97815003641661,8.107503441889579e-06
tdr1yjg,70.72104879825201,9.465096873259665e-06
tdr1yjs,69.1551347414421,4.872758319756179e-06
tdr1yjt,70.13838310269482,6.519532112854715e-06
tdr1yju,68.09905316824472,8.917166552535622e-05
tdr1yjw,72.60560815731974,6.353986116355221e-05
tdr1yjy,41.47851420247633,5.210776291302448e-06
tdr1yjz,26.839038601602333,5.31238469664372e-06
tdr1yk0,48.525127458120906,0.00023770948617930464
tdr1yk2,40.44064093226511,9.889640665292286e-06
tdr1yn1,39.093226511289146,4.742984280865896e-06
tdr1yn4,41.04151493080845,4.4057437344362716e-06
tdr1ynd,69.06409322651129,0.00020444971478536124
tdr1yne,78.40495265841224,0.0010757486047283053
tdr1yng,72.41442097596504,4.500585652372599e-05
tdr1ynj,62.32702112163147,8.95861639817649e-06
tdr1ynt,8.248361252731245,4.722908539873871e-06
tdr1ynw,10.214857975236708,3.0735410807760805e-05
tdr1yqd,8.849235251274582,3.5640060595843804e-05
tdr1yqk,41.250910415149306,2.5998109986100872e-05
tdr1yqs,37.21777130371449,4.5093384743778635e-05
tdr1yr9,41.69701383831027,5.076833519078766e-05
tdr1yrf,29.697742170429713,1.0785347581713099e-05
tdr1ywf,18.335761107064823,2.320575940758422e-05
tdr1z0s,89.29351784413693,0.365019402244813
tdr1z0t,79.73415877640204,0.0007218361548118846
tdr1z1k,86.89002184996359,0.00909695343389811
tdr1z1m,93.29934450109249,0.9858389199661491
tdr1z1s,98.32483612527312,0.9997629852606015
tdr1z4b,22.742170429715948,0.00025624210083282023
tdr1zes,21.795338674435545,0.00029117851397061553
tdr1zfx,98.10633648943919,0.9998889839123701
tdr1zfz,98.37946103423161,0.9989261506696772
tdr1zj0,84.38638018936635,0.035081837030174236
tdr1zj1,82.57465404224327,0.05041646450327306
tdr1zjn,67.13401310997816,0.0005647538181830162
tdr1zjr,69.59213401310997,1.3301456835966536e-05
tdr1zm2,71.88638018936635,1.7627521181080734e-05
tdr1zm3,75.40058266569557,0.0003696514920756478
tdr1zm8,76.0014566642389,2.229236510919365e-05
tdr1zme,99.94537509104151,0.9997706328537562
tdr1zmg,99.69045884923526,0.9998315768925783
tdr1zmu,99.90895848506919,0.9995503404300117
tdr1zmv,100.0,0.9997549039681376
tdr1zqh,99.14420975965041,0.9977474403760099
tdr1zqj,99.98179169701383,0.9998502270911119
tdr1zqn,99.81791697013838,0.9988593541550237
tdr1zqq,98.16096139839767,0.9905539696610719
tdr1zr0,7.975236707938819,3.0588917365467064e-05
tdr1zuf,48.543335761107066,9.701990902353962e-05
tdr1zuh,40.60451565914057,0.00021462578023421285
tdr1zvy,95.75746540422433,0.9990996672326419
tdr1zvz,94.41005098324837,0.9978999467658152
tdr1zw6,94.0094683175528,0.4399728827253991
tdr1zw8,97.26875455207575,0.9931102341640144
tdr1zw9,95.9577567370721,0.9911830147168317
tdr1zwd,99.70866715222141,0.9997366225420734
tdr1zwe,99.21704297159505,0.9996017161822365
tdr1zwf,94.82884195193007,0.9711498843997446
tdr1zxr,89.639475600874,0.08085208024784582
tdr1zy6,57.5564457392571,4.090787891160272e-05
tdr1zy7,56.48215586307356,4.735540568507223e-05
tdr1zyn,82.11944646758921,4.3690576846980756e-05
tdr1zz2,94.8652585579024,0.8496681575932304
tdr1zz8,94.51930080116533,0.46982095199807894
tdr1zz9,96.68608885651857,0.9661039701965282
tdr1zzf,79.38820101966498,0.00010496051067857374
tdr32ec,50.63729060451566,0.0001900422998133955
tdr32ed,57.01019664967225,0.0005974537934161913
tdr32ef,57.57465404224327,0.0004158596194394711
tdr32j8,35.76110706482156,7.758941242481752e-05
tdr32j9,36.94464675892207,2.6836801325357247e-05
tdr32jn,30.043699927166788,2.4647637793855686e-05
tdr3333,66.86088856518573,0.0033618314606475596
tdr3840,91.0233066278223,0.7627208654666838
