gh7,impact,pred_full
tdr1v4j,90.98689002184996,90.12779154868741
tdr1v4m,96.61325564457393,94.8595967929149
tdr1v4r,96.97742170429716,95.20567293810569
tdr1v4t,96.92279679533867,95.8744839885403
tdr1v4v,98.81646030589948,97.81710565107971
tdr1v4w,95.92134013109978,95.06425891716889
tdr1v4x,96.95921340131099,94.98782619900611
tdr1v4y,97.48725418790968,95.63889752840534
tdr1v4z,97.77858703568828,95.78174919596871
tdr1v52,55.498907501820824,55.88297576728108
tdr1v5n,80.18936635105608,75.55898876543644
tdr1v5p,97.15950473415877,96.0883355799595
tdr1v5y,54.898033503277496,54.17746348716754
tdr1v60,97.56008739985434,95.66877401177538
tdr1v61,93.99126001456665,93.07476147428969
tdr1v62,97.17771303714494,94.82681609821344
tdr1v63,92.18863801893663,91.02610897286915
tdr1v64,93.97305171158048,92.95395271158701
tdr1v65,95.50254916241806,92.24596905695296
tdr1v66,94.59213401310997,92.92372266341691
tdr1v67,98.63437727603788,96.08428480657604
tdr1v68,90.71376547705754,90.59966062821675
tdr1v69,93.13546977421704,89.85203772390268
tdr1v6b,93.26292789512017,93.50070734414776
tdr1v6c,93.49963583394027,92.50530583025548
tdr1v6d,92.2068463219228,91.41425685129337
tdr1v6e,90.47705753823743,89.86863789047193
tdr1v6f,90.65914056809905,90.29522796441361
tdr1v6g,87.92789512017481,88.57777962510802
tdr1v6h,97.70575382374362,96.53550345488075
tdr1v6j,96.90458849235252,96.61580348238425
tdr1v6k,98.72541879096867,95.92542610066937
tdr1v6n,86.28914785142024,86.28661775704273
tdr1v6q,75.3823743627094,73.80654306412742
tdr1v6s,96.75892206846322,94.74452147108705
tdr1v6t,85.66096139839767,86.65546908370584
tdr1v6u,90.2585579024035,89.96226396746681
tdr1v6v,96.35833940276765,95.29632819946107
tdr1v70,95.84850691915513,95.4191332545865
tdr1v71,97.8150036416606,97.10196695702335
tdr1v72,93.90021849963584,93.56345735023984
tdr1v73,78.18645302257829,73.4746435025071
tdr1v74,96.30371449380918,95.19082039782386
tdr1v75,96.3401310997815,95.06967851857787
tdr1v79,69.5375091041515,64.85063966864371
tdr1v7b,54.11507647487254,56.14177174644444
tdr1v7d,60.196649672250544,63.53353204383909
tdr1v7e,65.71376547705754,64.0914100246799
tdr1v82,87.70939548434086,87.36480684433545
tdr1v89,69.41005098324837,69.79066807792219
tdr1v8b,55.62636562272396,56.70488146603005
tdr1v8d,65.09468317552805,65.99663312425368
tdr1v8f,62.76402039329935,61.717370602411
tdr1v8t,60.88856518572469,61.25254965291269
tdr1v8w,59.66860888565185,63.5359122022216
tdr1v9h,30.935906773488707,30.676678960920274
tdr1v9m,43.080844865258555,35.64918509488417
tdr1v9q,65.89584850691915,65.65906916231815
tdr1v9r,87.87327021121631,88.86286614522466
tdr1v9w,58.06627822286963,53.21779300227815
tdr1vbd,46.70429715950473,41.542392729411894
tdr1vbg,75.87399854333576,73.98466408953898
tdr1vc2,77.96795338674436,74.81257364161561
tdr1vc3,87.10852148579752,83.06732287610787
tdr1vc4,86.10706482155864,83.48225487590385
tdr1vcd,26.256372906045154,25.704277870852458
tdr1vcp,71.3401310997815,67.75895185952118
tdr1vcq,86.9810633648944,89.53480258793473
tdr1vcr,87.16314639475601,90.83730025474793
tdr1vcx,73.87108521485798,73.89262117968957
tdr1vcz,63.83831026948289,65.30557165509362
tdr1vd6,53.58703568827386,58.42405264686197
tdr1vd7,77.62199563000728,79.21048840117544
tdr1vdc,38.09176984705026,37.627287783570246
tdr1vdk,73.68900218499635,71.0966762440821
tdr1vds,77.76766205389659,76.94585737084799
tdr1vdu,64.93080844865258,62.53517590705853
tdr1vdv,59.99635833940277,62.30199440470445
tdr1ve1,41.64238892935179,42.60956553424403
tdr1ve4,37.436270939548436,37.42183619447426
tdr1vef,6.5731973780043695,9.585090610025695
tdr1vej,59.28623452294246,57.63428977777072
tdr1ven,51.58412235979607,52.84958152634137
tdr1ver,39.020393299344505,41.45550467329025
tdr1vey,20.87581937363438,19.290288284549646
tdr1vf4,25.546249089584848,25.86046580682301
tdr1vfh,36.87181354697742,39.21368069274818
tdr1vfj,26.96649672250546,30.585884227039752
tdr1vfu,80.97232337946103,85.57780953903963
tdr1vfv,80.29861616897304,83.37835577071371
tdr1vfy,84.61398397669338,86.31269225256561
tdr1vfz,86.92643845593591,86.16381424773844
tdr1vg0,86.96285506190823,87.61381120883412
tdr1vg1,82.9388201019665,74.55310124919198
tdr1vg3,84.4136926438456,86.96492989586844
tdr1vg5,80.20757465404225,82.40943701609822
tdr1vg6,89.22068463219229,89.5872694004283
tdr1vg7,86.67152221412965,89.50992757370126
tdr1vgd,77.64020393299344,76.08423393972534
tdr1vge,94.57392571012382,92.79487727154793
tdr1vgg,86.01602330662782,90.70036488277519
tdr1vgh,74.6176256372906,74.60278343345026
tdr1vgj,89.34814275309542,90.10453625775497
tdr1vgk,93.64530225782957,92.93787386812797
tdr1vgm,88.67443554260743,88.39609083449989
tdr1vgn,93.71813546977423,91.02888000830166
tdr1vgp,88.07356154406409,88.6489882839582
tdr1vgq,83.84923525127458,86.40658208552391
tdr1vgr,88.00072833211945,88.41212167005627
tdr1vgs,85.08739985433358,88.0150196109585
tdr1vgt,85.17844136926438,87.55226745228049
tdr1vgu,93.93663510560816,93.97272813794964
tdr1vgw,95.64821558630736,95.11006273878702
tdr1vgx,94.33721777130371,94.35591047716156
tdr1vgy,84.57756737072106,86.83525334331716
tdr1vgz,77.98616168973052,79.46300737160709
tdr1vhp,63.20101966496723,65.39491798521594
tdr1vhq,66.40568099053168,65.09973729166104
tdr1vhr,71.44938091769846,71.81049881833701
tdr1vhv,72.32337946103424,74.16938319309179
tdr1vhw,77.67662053896576,76.06922875400609
tdr1vhx,76.62053896576839,76.32481380205573
tdr1vhy,71.52221412964312,71.56566728697365
tdr1vhz,71.74981791697014,71.73058239884139
tdr1vj7,53.45957756737072,55.26533383500025
tdr1vjg,58.539694100509834,66.73429662291228
tdr1vjj,68.918426802622,69.63305880655359
tdr1vjm,87.61835396941005,84.27437551532701
tdr1vjq,74.70866715222141,75.43431742417778
tdr1vjr,50.10924981791697,53.75335923186826
tdr1vjt,76.63874726875454,74.92885538071589
tdr1vju,86.48943918426802,86.10343694748502
tdr1vjv,76.65695557174071,77.95543585954546
tdr1vjy,77.02112163146396,81.46210612395222
tdr1vk0,67.18863801893663,69.24622830784529
tdr1vk3,45.9577567370721,54.07949464885933
tdr1vk6,48.25200291332848,50.51398052485029
tdr1vk8,68.33576110706481,69.02423148292615
tdr1vkb,68.46321922796795,69.79266313612663
tdr1vkh,50.29133284777859,57.558777241854415
tdr1vkk,49.59941733430444,49.28567974099825
tdr1vkm,56.80080116533139,64.28700335714947
tdr1vm0,78.69628550619082,80.66023992969293
tdr1vmz,58.68536052439912,67.13773973943749
tdr1vn5,72.8150036416606,72.83348198294708
tdr1vn7,87.36343772760378,86.76310578148566
tdr1vng,67.9715950473416,69.00354265796116
tdr1vnh,91.40568099053168,91.73911369349683
tdr1vnj,79.00582665695556,79.41145514164549
tdr1vnk,85.85214857975237,87.23305668241754
tdr1vnm,83.77640203932994,83.61607199818314
tdr1vnq,83.99490167516387,85.32586840217651
tdr1vns,81.35469774217043,83.20922099015677
tdr1vnt,83.63073561544064,83.07419718208348
tdr1vnu,78.6598689002185,79.70545255920008
tdr1vnv,84.99635833940276,85.13958953951006
tdr1vpe,80.01638747268754,82.2489203448326
tdr1vph,65.31318281136198,66.80914108109815
tdr1vpj,65.96868171886379,66.33378392530561
tdr1vpm,77.43991260014566,79.51214880587472
tdr1vps,83.92206846321922,84.21877146644798
tdr1vpt,84.06773488710853,85.87042312512688
tdr1vpu,88.7836853605244,86.87223288315423
tdr1vpv,85.43335761107065,86.863846079923
tdr1vqh,49.45375091041515,55.04282777241233
tdr1vqm,51.63874726875455,55.61287145502586
tdr1vqn,78.27749453750911,81.52340503554477
tdr1vqp,64.83976693372178,71.15731226013929
tdr1vqq,77.23962126729789,77.13651731191217
tdr1vrg,69.35542607428987,62.47383084542011
tdr1vrs,60.37873270211216,57.77719372352446
tdr1vsf,85.99781500364166,86.30865806585842
tdr1vsk,41.569555717407134,48.506906304852805
tdr1vss,45.28404952658413,51.12069044992969
tdr1vst,45.2476329206118,47.26924967833542
tdr1vt4,84.59577567370721,86.69156925656249
tdr1vt5,85.39694100509833,85.20653974730986
tdr1vt6,83.10269482884195,84.73728644679164
tdr1vtd,74.38091769847051,76.529393856422
tdr1vte,74.65404224326294,75.83580382110836
tdr1vtn,20.81209031318281,22.427882975491936
tdr1vtr,23.0517115804807,19.674404763532518
tdr1vu3,64.76693372177714,65.44875403767662
tdr1vu9,67.33430444282592,70.85671137411362
tdr1vud,72.23233794610341,73.35982771336194
tdr1vue,57.13765477057539,57.03763541521718
tdr1vuf,74.69045884923526,72.9961606423222
tdr1vug,81.68244719592134,78.91130865567885
tdr1vuj,74.78150036416606,76.2698057060751
tdr1vuk,36.52585579024035,34.50728842431895
tdr1vum,38.10997815003642,37.421013967566864
tdr1vun,86.3619810633649,87.0023842044553
tdr1vus,46.12163146394756,47.30710150041509
tdr1vvr,53.51420247632921,55.71115047445789
tdr1vwz,32.738528769118716,33.96096704419846
tdr1vxm,51.4748725418791,50.96165233051981
tdr1vxq,40.695557174071375,38.300521349927465
tdr1vxt,37.34522942461763,42.40424916009523
tdr1vxv,34.12235979606701,32.269466590074266
tdr1vy2,32.08302986161689,34.47801966700323
tdr1w04,51.54770575382375,33.70045022153501
tdr1w06,76.36562272396212,73.97898966881647
tdr1w0z,65.79570284049527,61.521959529669004
tdr1w10,95.63000728332119,90.71126323957289
tdr1w11,98.23379461034231,94.85906098786252
tdr1w13,94.13692643845593,91.78748234017662
tdr1w19,94.44646758922069,92.65765217997364
tdr1w1c,92.42534595775673,94.65358063088503
tdr1w1p,75.30954115076474,74.8569083192425
tdr1w21,63.85651857246904,65.01943346224832
tdr1w26,63.69264384559359,59.14241383710985
tdr1w27,52.75855790240349,48.04967525678182
tdr1w2b,73.47050254916242,74.83179525384547
tdr1w30,71.59504734158776,69.59636079844866
tdr1w31,73.59796067006556,69.92168573196358
tdr1w33,61.59868900218499,56.558492552000445
tdr1w41,91.49672250546249,87.9672905040637
tdr1w4b,92.40713765477058,86.56572669225274
tdr1w4e,79.67953386744355,78.09311934306926
tdr1w4g,68.48142753095412,65.67025779715182
tdr1w4h,36.63510560815732,44.661492129238304
tdr1w4k,60.579024034959936,58.0665962169956
tdr1w4m,68.80917698470502,71.03094539534884
tdr1w4s,80.58994901675163,78.6823539405349
tdr1w4u,79.8980335032775,78.24933006418931
tdr1w4v,88.12818645302258,89.1617244425423
tdr1w4w,77.84049526584123,77.90123603772587
tdr1w4y,81.28186453022577,82.99222717289271
tdr1w4z,84.28623452294246,86.67238522904671
tdr1w54,46.01238164603059,45.9365155632478
tdr1w59,19.42825928623452,24.571405560838212
tdr1w5p,97.83321194464676,97.2509531163957
tdr1w65,8.539694100509832,12.438272150454328
tdr1w67,8.576110706482156,10.839240238148138
tdr1w79,59.46831755280408,59.99221365576456
tdr1w7n,31.35469774217043,28.431531039585764
tdr1w7t,38.36489439184268,42.262749229834036
tdr1w8f,59.95994173343044,64.17111626508012
tdr1w8g,53.55061908230153,57.916501347797166
tdr1w94,49.016751638747266,51.18139765344549
tdr1w96,64.40276766205389,65.7410890118646
tdr1w9f,72.97887836853604,73.28519305842049
tdr1wd1,74.10779315367807,72.78454212761713
tdr1wd2,71.74981791697014,70.4490080983198
tdr1wd3,70.8667152221413,67.79634489060312
tdr1wd4,81.09978150036416,81.41738828580792
tdr1wd8,62.36343772760379,64.47572354337262
tdr1wj8,31.44573925710124,33.265741196568584
tdr1wjb,32.57465404224326,33.690102799624555
tdr1wk4,36.8353969410051,37.13289492004114
tdr1wk5,23.088128186453023,24.64010613971649
tdr1wxm,48.6707938820102,49.143992453941635
tdr1wxq,42.58922068463219,41.28052495977676
tdr1wxs,55.753823743627095,53.79421612525904
tdr1wxt,45.55717407137655,45.83422110730019
tdr1wyg,74.74508375819373,73.89523703000424
tdr1wz3,71.84996358339403,74.03208716898322
tdr1wz5,75.05462490895849,73.15172388224859
tdr1wz6,87.65477057538237,88.64688764347588
tdr1wz7,76.31099781500365,76.97085171127823
tdr1wzb,74.2352512745812,72.81113093876645
tdr1wzk,75.96504005826657,77.0127836530269
tdr1wzm,89.0203932993445,84.98814077954793
tdr1wzn,90.78659868900219,92.12414415640761
tdr1wzq,90.22214129643118,88.89631152580294
tdr1wzw,76.76620538965769,71.93475991208184
tdr1x02,36.54406409322652,34.43546217843878
tdr1x08,37.454479242534596,37.925563845094274
tdr1x24,44.93809176984705,41.03616022678336
tdr1x26,44.75600873998543,45.402678429664974
tdr1x2k,34.92352512745812,38.97257934920189
tdr1x2t,27.49453750910415,29.46012418716986
tdr1x2x,46.267297887836854,46.35441799402081
tdr1x2z,39.785142024763296,39.62375759009058
tdr1x8b,51.52949745083758,55.359158305181566
tdr1x8c,74.01675163874727,71.81980945057111
tdr1x91,84.15877640203932,81.06281373800384
tdr1x94,82.48361252731246,69.82298813744933
tdr1x95,81.70975965040058,80.421176401906
tdr1x97,87.01747997086672,86.52996648022702
tdr1x9k,76.72978878368536,76.2894091977281
tdr1x9m,76.47487254187911,75.79170714159403
tdr1x9s,77.25782957028406,75.99969241227167
tdr1x9t,84.70502549162417,85.98139510359358
tdr1x9w,65.33139111434815,65.67224456885523
tdr1x9x,84.32265112891479,81.6852167214189
tdr1xbz,88.29206117989803,89.54401410605858
tdr1xc8,84.3590677348871,82.2655367849501
tdr1xcb,93.02621995630007,92.44350173871345
tdr1xcc,92.69847050254916,92.57834181652342
tdr1xcp,93.59067734887108,89.82518692391173
tdr1xcr,97.06846321922797,96.28185942562015
tdr1xcx,91.29643117261472,88.1652475441662
tdr1xcz,97.68754552075747,99.62603780007076
tdr1xf0,92.24326292789512,91.83503889400504
tdr1xf1,98.48871085214857,97.35962731072172
tdr1xf4,98.56154406409323,98.27464823572129
tdr1xf6,99.50837581937363,98.42012199546004
tdr1xf7,99.36270939548434,98.39594721885179
tdr1xfe,99.49016751638747,97.59064226577927
tdr1xfj,96.12163146394757,95.71961062155593
tdr1xfk,95.8667152221413,95.73713092130069
tdr1xfm,95.30225782957028,95.2655421027998
tdr1xfn,99.28987618353969,98.92343621389756
tdr1xfp,95.83029861616897,95.34563343291755
tdr1xfs,96.32192279679533,96.36408097265287
tdr1xft,96.59504734158776,95.29997812770463
tdr1xfu,99.6176256372906,98.6371327833848
tdr1xfv,97.39621267297888,97.53692827226074
tdr1xfy,97.35979606700656,97.52566235723646
tdr1xgj,95.81209031318281,96.07330168950745
tdr1xgn,99.39912600145666,99.76977246136408
tdr1xgr,99.67225054624909,99.52112168371085
tdr1xgx,99.8543335761107,99.777219754686
tdr1xp4,75.27312454479242,75.4957449540638
tdr1xp5,73.63437727603788,71.63127585549313
tdr1xph,69.57392571012382,59.08589674855038
tdr1xpn,62.89147851420248,67.49746265572078
tdr1xqu,46.558630735615445,48.08354884467744
tdr1xrh,46.06700655498908,48.08331106962234
tdr1y08,18.663510560815734,24.306249126459463
tdr1y11,38.82010196649672,38.75204560101888
tdr1y14,26.675163874726877,29.578649146140787
tdr1y18,68.5360524399126,67.6098404834402
tdr1y19,61.270939548434086,64.78778234330296
tdr1y1b,67.98980335032775,70.57322939236296
tdr1y1c,67.27967953386744,67.55951076379
tdr1y1d,48.998543335761106,51.546685195797295
tdr1y1f,43.1536780772032,42.012442027901976
tdr1y1r,68.02621995630007,71.38580826882226
tdr1y1s,80.95411507647488,77.77376870514315
tdr1y1t,80.09832483612527,79.27186623453619
tdr1y1u,85.14202476329206,85.15336146778638
tdr1y1v,84.90531682447195,82.32859082400334
tdr1y1w,80.77203204661325,81.61370336907508
tdr1y1x,82.59286234522942,87.84068857484895
tdr1y1y,89.36635105608157,92.70797527738243
tdr1y32,71.39475600873999,71.31766926385588
tdr1y38,82.5564457392571,88.26047826801143
tdr1y39,65.14930808448652,65.03925884544239
tdr1y3c,75.03641660597232,74.69655200585339
tdr1y3d,76.29278951201748,79.01276529257973
tdr1y3g,65.84122359796068,68.18645794711082
tdr1y3t,49.7632920611799,50.68646241903315
tdr1y3u,75.89220684632193,74.89777106145995
tdr1y40,73.78004369992716,75.70681821585947
tdr1y49,89.76693372177714,85.88207823012154
tdr1y4c,93.17188638018936,92.19544584277622
tdr1y4g,91.84268026219956,89.61291493737242
tdr1y4j,72.79679533867444,70.01789970476958
tdr1y4u,80.80844865258557,79.84444069686623
tdr1y4v,69.7742170429716,72.61198842916512
tdr1y50,89.49380917698471,89.06191827514813
tdr1y51,92.57101238164603,91.75025395372653
tdr1y52,89.45739257101238,89.15668291150232
tdr1y53,92.17042971595048,90.66381139156104
tdr1y54,93.42680262199563,92.9064250534362
tdr1y55,92.98980335032775,90.49812333483622
tdr1y56,93.33576110706481,92.53887947418723
tdr1y57,91.71522214129642,91.54074806269826
tdr1y58,86.25273124544792,88.57921308239601
tdr1y59,92.47997086671522,90.5910789631331
tdr1y5b,84.81427530954116,82.78127556771001
tdr1y5d,93.68171886380189,90.79597358342045
tdr1y5h,72.92425345957757,74.99635261354979
tdr1y5j,71.5768390386016,70.79589898027484
tdr1y5k,94.7742170429716,94.39264341488725
tdr1y5s,76.14712308812818,78.5801173987176
tdr1y61,82.64748725418791,81.3485750487551
tdr1y6j,79.6613255644574,76.05170673836354
tdr1y6q,88.91114348142753,88.49234572318352
tdr1y6x,98.06991988346687,97.1221368626589
tdr1y6z,97.65112891478515,98.63188403519649
tdr1y7p,95.39329934450109,93.63111118954664
tdr1y92,75.01820830298617,74.74341552999594
tdr1y99,77.49453750910416,77.66998108000129
tdr1y9h,59.68681718863802,61.97801239520341
tdr1y9j,59.19519300801165,60.65253436082391
tdr1y9n,88.1646030589949,89.76184661172657
tdr1y9p,89.58485069191552,90.65779631106574
tdr1yb0,87.89147851420248,87.15168523112231
tdr1yb2,90.69555717407137,92.79996090750264
tdr1yb8,91.04151493080846,91.16461417373144
tdr1ybb,79.35178441369264,77.66292470394069
tdr1ybv,98.68900218499635,97.82150521676022
tdr1yby,85.10560815731974,82.29292724178076
tdr1ybz,73.761835396941,68.68593808753471
tdr1yc0,80.28040786598689,82.45644155611114
tdr1yc1,92.04297159504733,93.02848183491662
tdr1yc4,94.5375091041515,91.88557621036107
tdr1yc5,94.61034231609614,93.5385860365427
tdr1ych,96.2490895848507,96.34504087992514
tdr1ycj,99.2352512745812,98.81521157770628
tdr1yck,96.83175528040786,94.1671897278324
tdr1ycm,98.59796067006556,99.16470937671515
tdr1ycs,96.03058994901676,96.32691374996857
tdr1ydb,97.523670793882,97.84024563175645
tdr1ydt,59.24981791697014,56.699254548035654
tdr1ydw,79.36999271667881,83.72035793126199
tdr1ydx,87.96431172614713,89.48382131980132
tdr1ye0,95.68463219227968,95.33136253622617
tdr1yf8,81.1361981063365,84.74118445397883
tdr1yfb,75.60087399854334,74.25567294332632
tdr1yfc,67.51638747268754,63.70781263844154
tdr1yff,43.936635105608154,44.09925858792697
tdr1yg0,61.96285506190823,67.10057409802647
tdr1yg8,58.211944646758916,54.16039317565135
tdr1yh0,62.85506190823015,68.44495788994578
tdr1yh9,51.62053896576839,50.52489158557403
tdr1yhg,11.307356154406408,17.665778970825823
tdr1yhr,37.527312454479244,32.61107016922181
tdr1yj2,68.13546977421704,64.42750627006144
tdr1yj3,71.54042243262928,70.5997972681322
tdr1yj5,37.19956300072833,38.30413608072714
tdr1yj9,63.801893663510555,62.301858972716225
tdr1yjd,60.41514930808448,61.150560962199364
tdr1yjf,59.97815003641661,62.5373587416869
tdr1yjg,70.72104879825201,73.21151335623075
tdr1yjs,69.1551347414421,71.66136994047856
tdr1yjt,70.13838310269482,72.21155206240115
tdr1yju,68.09905316824472,73.43488935062335
tdr1yjw,72.60560815731974,75.13890027340327
tdr1yjy,41.47851420247633,46.88339847716942
tdr1yjz,26.839038601602333,31.618927556490046
tdr1yk0,48.525127458120906,48.111266347677244
tdr1yk2,40.44064093226511,40.878693270325876
tdr1yn1,39.093226511289146,42.88612471462493
tdr1yn4,41.04151493080845,39.54600497104964
tdr1ynd,69.06409322651129,66.67232600128847
tdr1yne,78.40495265841224,78.79544214796816
tdr1yng,72.41442097596504,73.46267259428363
tdr1ynj,62.32702112163147,65.62774640321702
tdr1ynt,8.248361252731245,13.829635617581934
tdr1ynw,10.214857975236708,15.815496989821469
tdr1yqd,8.849235251274582,12.177297077697494
tdr1yqk,41.250910415149306,40.238639433673455
tdr1yqs,37.21777130371449,38.299512123999925
tdr1yr9,41.69701383831027,46.42737805058885
tdr1yrf,29.697742170429713,27.141835065330124
tdr1ywf,18.335761107064823,17.72727165963552
tdr1z0s,89.29351784413693,89.25128872932991
tdr1z0t,79.73415877640204,80.63772562032317
tdr1z1k,86.89002184996359,74.6717658469223
tdr1z1m,93.29934450109249,93.79021053085889
tdr1z1s,98.32483612527312,98.56403083139834
tdr1z4b,22.742170429715948,21.465478638271485
tdr1zes,21.795338674435545,22.574544021830675
tdr1zfx,98.10633648943919,99.23311321553201
tdr1zfz,98.37946103423161,97.19787462504681
tdr1zj0,84.38638018936635,77.37221700436382
tdr1zj1,82.57465404224327,80.13675487165052
tdr1zjn,67.13401310997816,69.6437287520735
tdr1zjr,69.59213401310997,70.38979657199026
tdr1zm2,71.88638018936635,70.52212173156437
tdr1zm3,75.40058266569557,79.2940677603303
tdr1zm8,76.0014566642389,75.0416018378772
tdr1zme,99.94537509104151,99.48888400118248
tdr1zmg,99.69045884923526,99.24096385257904
tdr1zmu,99.90895848506919,100.48750435455926
tdr1zmv,100.0,100.14374264859259
tdr1zqh,99.14420975965041,98.03171308660487
tdr1zqj,99.98179169701383,100.3221656632436
tdr1zqn,99.81791697013838,99.17016830330411
tdr1zqq,98.16096139839767,92.68990186277387
tdr1zr0,7.975236707938819,11.770768182940698
tdr1zuf,48.543335761107066,52.75154719239703
tdr1zuh,40.60451565914057,39.611090156021916
tdr1zvy,95.75746540422433,93.26999794082863
tdr1zvz,94.41005098324837,95.30959674277817
tdr1zw6,94.0094683175528,89.64965029417945
tdr1zw8,97.26875455207575,95.92794420415981
tdr1zw9,95.9577567370721,93.66481207320466
tdr1zwd,99.70866715222141,99.73124736890234
tdr1zwe,99.21704297159505,98.65304001000317
tdr1zwf,94.82884195193007,93.5464421349352
tdr1zxr,89.639475600874,86.88549459886077
tdr1zy6,57.5564457392571,54.98090974330032
tdr1zy7,56.48215586307356,52.625189216971776
tdr1zyn,82.11944646758921,75.54211660369575
tdr1zz2,94.8652585579024,93.11501659640996
tdr1zz8,94.51930080116533,92.54798125593965
tdr1zz9,96.68608885651857,95.22006456717921
tdr1zzf,79.38820101966498,77.43732901129306
tdr32ec,50.63729060451566,49.05054219393408
tdr32ed,57.01019664967225,55.36255390993557
tdr32ef,57.57465404224327,55.2989543480355
tdr32j8,35.76110706482156,35.25537863772961
tdr32j9,36.94464675892207,35.24968729385606
tdr32jn,30.043699927166788,26.06197476694493
tdr3333,66.86088856518573,66.10462497354068
tdr3840,91.0233066278223,94.1978706703797
tdr3842,93.7727603787327,92.61677959642017
tdr3851,92.33430444282592,87.95366794767237
tdr3852,99.01675163874727,97.1293006534627
tdr3853,99.45375091041515,98.2233690118009
tdr3855,93.79096868171887,91.6396224347088
tdr3856,98.85287691187182,99.2726747486639
tdr3857,92.95338674435543,90.33173188842234
tdr3858,99.96358339402768,99.56515755307078
tdr385b,96.43117261471231,94.02431080800608
tdr385h,85.70648215586307,86.75861346205966
tdr385j,85.28769118718135,85.61022302600313
tdr385n,84.44100509832484,87.17713822269124
tdr38h1,97.42352512745812,98.75188145194029
tdr38h3,90.16751638747269,91.2287801723109
tdr38h6,90.84122359796068,91.08533391629074
tdr38h9,96.1034231609614,96.11113088906173
tdr38hd,97.97887836853604,97.14694999302532
tdr38hf,98.5797523670794,97.3718989079145
tdr38j4,98.74362709395484,97.34454662564085
tdr38j6,99.56300072833211,98.51417948205109
tdr38j7,99.78150036416606,99.98763915848615
tdr38je,99.58120903131828,99.0975532818021
tdr38jg,99.54479242534596,98.18295545529202
tdr38ne,97.99708667152221,98.34462485815375
tdr38ns,99.18062636562273,99.24672300241089
tdr38nt,98.25200291332847,98.15784587510791
tdr38nu,98.34304442825929,98.39065788199261
tdr38nw,97.63292061179898,97.1656368095363
tdr38ph,98.08812818645303,97.89102594751529
tdr38pk,96.01238164603059,96.41312734709017
tdr38ps,57.15586307356154,52.75664906365837
tdr38q9,25.98324836125273,27.735927601362473
tdr38qw,88.58339402767662,91.90488582724073
tdr38qy,87.90968681718864,91.64413920454223
tdr38rn,83.37581937363437,81.72189996294965
tdr38rp,78.86016023306628,77.15121832639949
tdr38rr,66.58776402039331,67.80370387523685
tdr38rx,73.19737800437,72.71539166560252
tdr38rz,92.9715950473416,92.63471820103445
tdr38t2,97.92425345957757,98.12253713571097
tdr38t8,98.21558630735615,97.00593628829624
tdr38tb,98.2884195193008,95.7457167212041
tdr38w8,72.72396212672979,73.94111377184223
tdr38xb,85.0327749453751,84.79913288078765
tdr38yd,50.163874726875456,47.63942333493285
tdr38zg,66.22359796067006,65.27240770569799
tdr395m,84.94173343044427,74.93142268233379
tdr39hj,68.97305171158048,69.45073450411009
tdr3b0u,77.93153678077203,77.0417290378204
tdr3b15,72.86962855061908,70.55980587130584
tdr3b2p,87.19956300072833,83.1161389392791
tdr3b2t,33.539694100509834,33.05043501204508
tdr3b2w,45.50254916241806,45.834719122097624
tdr3b2x,62.7822286962855,63.32610401493649
tdr3b37,98.39766933721778,98.02520968331324
tdr3b3e,98.1427530954115,98.70450309766696
tdr3b3g,78.20466132556446,71.70477946423637
tdr3b3h,90.877640203933,90.7533350228013
tdr3b3k,92.02476329206118,92.49565645020134
tdr3b41,82.21048798252004,85.2357966284095
tdr3b48,88.20101966496723,90.21948629977099
tdr3b4b,96.15804806991989,97.91133920932492
tdr3b65,79.77057538237436,74.00032832454103
tdr3b6f,44.91988346686089,45.49563435149587
tdr3b6s,57.7931536780772,64.80615611081127
tdr3b6t,63.5469774217043,62.877301997289145
tdr3b79,50.182083029861616,42.83893235278095
tdr3b7c,62.23597960670065,59.50009327411297
tdr3b80,83.70356882738528,79.14336284517985
tdr3b82,86.43481427530955,85.22572800444969
tdr3b88,83.46686088856518,82.68860956990235
tdr3bj8,96.79533867443554,96.39992677683935
tdr3bj9,95.5753823743627,95.75970183235093
tdr3bjb,96.06700655498908,95.21314363699561
tdr3bjd,95.46613255644574,92.75589794962654
tdr3bk6,52.585579024034956,47.92527277865011
tdr3bks,24.289876183539693,23.10955731919803
tdr3bmr,51.056081573197375,46.56409274487171
tdr3bpb,99.92716678805536,100.48458988731078
tdr3bpc,98.54333576110706,97.29800891211023
tdr3br6,8.394027676620539,8.678551365059175
tdr3bu5,77.1849963583394,75.85545050732449
tdr3buh,86.16168973051711,87.1232948380072
tdr3buj,86.56227239621266,89.58215912279663
tdr3buk,86.8353969410051,83.95715637916561
tdr3bum,94.66496722505462,97.29074010649111
tdr3bxh,85.23306627822286,65.51743453700495
tdr3c0r,67.77130371449381,61.36008229862865
tdr3c0z,72.21412964311726,66.59490832291351
tdr3c1p,79.69774217042972,68.80708951436516
tdr3c5u,75.1456664238893,71.82711293514309
tdr3c6b,46.08521485797524,35.60476740507225
tdr3c79,58.8856518572469,56.49951703919539
tdr3cqv,45.97596504005826,50.66828132102677
tdr3crj,37.090313182811364,36.65759173959487
tdr3crk,50.2367079388201,56.022559647864746
tdr3crv,44.227967953386745,46.50578035174199
tdr4535,13.911143481427532,13.411446329360183
tdr453h,15.030954115076476,15.71975545969009
tdr458w,17.971595047341587,18.110806211201812
